year,week,player,player_position,match_player,nfl_name,nfl_team,nfl_position,gsis_id,yahoo_id,match_method
2021,6,Ronald Jones,,ronald jones,Ronald Jones,TB,RB,00-0034816,31008,exact_week_normalized
2021,6,Rondale Moore,,rondale moore,Rondale Moore,ARI,WR,00-0036936,33437,exact_week_normalized
2021,6,Russell Wilson,,russell wilson,Russell Wilson,SEA,QB,00-0029263,25785,exact_week_normalized
2021,6,Ryan Fitzpatrick,,ryan fitzpatrick,Ryan Fitzpatrick,WAS,QB,00-0023682,7426,exact_week_normalized
2021,6,Ryan Succop,K,ryan succop,Ryan Succop,TB,K,00-0026968,9520,exact_week_normalized
2021,6,Ryan Tannehill,QB,ryan tannehill,Ryan Tannehill,TEN,QB,00-0029701,25718,exact_week_normalized
2021,6,Sam Darnold,,sam darnold,Sam Darnold,CAR,QB,00-0034869,30973,exact_week_normalized
2021,6,Saquon Barkley,,saquon barkley,Saquon Barkley,NYG,RB,00-0034844,30972,exact_week_normalized
2021,6,Sony Michel,,sony michel,Sony Michel,LA,RB,00-0034845,31001,exact_week_normalized
2021,6,Stefon Diggs,WR,stefon diggs,Stefon Diggs,BUF,WR,00-0031588,28534,exact_week_normalized
2021,6,Sterling Shepard,WR,sterling shepard,Sterling Shepard,NYG,WR,00-0032385,29274,exact_week_normalized
2021,6,T.J. Hockenson,TE,t j hockenson,T.J. Hockenson,DET,TE,00-0035229,31840,exact_week_normalized
2021,6,T.Y. Hilton,,t y hilton,T.Y. Hilton,IND,WR,00-0029608,25802,exact_week_normalized
2021,6,Taylor Heinicke,QB,taylor heinicke,Taylor Heinicke,WAS,QB,00-0031800,28839,exact_week_normalized
2021,6,Tee Higgins,WR,tee higgins,Tee Higgins,CIN,WR,00-0036410,32703,exact_week_normalized
2021,6,Terry McLaurin,WR,terry mclaurin,Terry McLaurin,WAS,WR,00-0035659,31908,exact_week_normalized
2021,6,Tim Patrick,,tim patrick,Tim Patrick,DEN,WR,00-0033375,30511,exact_week_normalized
2021,6,Tom Brady,QB,tom brady,Tom Brady,TB,QB,00-0019596,5228,exact_week_normalized
2021,6,Tony Pollard,,tony pollard,Tony Pollard,DAL,RB,00-0035261,31960,exact_week_normalized
2021,6,Travis Etienne Jr.,,travis etienne,Travis Etienne,JAX,RB,00-0036973,33413,exact_week_normalized
2021,6,Travis Kelce,TE,travis kelce,Travis Kelce,KC,TE,00-0030506,26686,exact_week_normalized
2021,6,Tyler Bass,K,tyler bass,Tyler Bass,BUF,K,00-0036162,32858,exact_week_normalized
2021,6,Tyler Boyd,,tyler boyd,Tyler Boyd,CIN,WR,00-0033009,29288,exact_week_normalized
2021,6,Tyler Higbee,TE,tyler higbee,Tyler Higbee,LA,TE,00-0033110,29344,exact_week_normalized
2021,6,Tyler Lockett,,tyler lockett,Tyler Lockett,SEA,WR,00-0032211,28457,exact_week_normalized
2021,6,Tyreek Hill,WR,tyreek hill,Tyreek Hill,KC,WR,00-0033040,29399,exact_week_normalized
2021,6,Will Fuller V,,will fuller,Will Fuller,MIA,WR,00-0033127,29255,exact_week_normalized
2021,6,Zach Ertz,TE,zach ertz,Zach Ertz,PHI,TE,00-0030061,26658,exact_week_normalized
2021,6,Zack Moss,,zack moss,Zack Moss,BUF,RB,00-0036251,32756,exact_week_normalized
2021,7,A.J. Brown,WR,a j brown,A.J. Brown,TEN,WR,00-0035676,31883,exact_week_normalized
2021,7,A.J. Green,,a j green,A.J. Green,ARI,WR,00-0027942,24791,exact_week_normalized
2021,7,AJ Dillon,RB,aj dillon,,,,,,unmatched
2021,7,Aaron Jones Sr.,RB,aaron jones,Aaron Jones,GB,RB,00-0033293,30295,exact_week_normalized
2021,7,Aaron Rodgers,QB,aaron rodgers,Aaron Rodgers,GB,QB,00-0023459,7200,exact_week_normalized
2021,7,Adam Thielen,,adam thielen,Adam Thielen,MIN,WR,00-0030035,27277,inferred_between_same_team
2021,7,Alex Collins,RB,alex collins,Alex Collins,SEA,RB,00-0032426,29405,exact_week_normalized
2021,7,Alexander Mattison,,alexander mattison,Alexander Mattison,MIN,RB,00-0034972,31934,inferred_between_same_team
2021,7,Allen Robinson,,allen robinson,Allen Robinson,CHI,WR,00-0031428,27589,exact_week_normalized
2021,7,Alvin Kamara,RB,alvin kamara,Alvin Kamara,NO,RB,00-0033906,30180,exact_week_normalized
2021,7,Amari Cooper,,amari cooper,Amari Cooper,DAL,WR,00-0031544,28392,inferred_between_same_team
2021,7,Amon-Ra St. Brown,WR,amon ra st brown,Amon-Ra St. Brown,DET,WR,00-0036963,33500,exact_week_normalized
2021,7,Antonio Brown,,antonio brown,Antonio Brown,TB,WR,00-0027793,24171,exact_week_normalized
2021,7,Antonio Gibson,RB,antonio gibson,Antonio Gibson,WAS,RB,00-0036328,32736,exact_week_normalized
2021,7,Austin Ekeler,,austin ekeler,Austin Ekeler,LAC,RB,00-0033699,30423,inferred_between_same_team
2021,7,Brandin Cooks,WR,brandin cooks,Brandin Cooks,HOU,WR,00-0031236,27548,exact_week_normalized
2021,7,Brandon Aiyuk,,brandon aiyuk,Brandon Aiyuk,SF,WR,00-0036261,32695,exact_week_normalized
2021,7,Brandon McManus,K,brandon mcmanus,Brandon McManus,DEN,K,00-0029822,27120,exact_week_normalized
2021,7,Calvin Ridley,WR,calvin ridley,Calvin Ridley,ATL,WR,00-0034837,30996,exact_week_normalized
2021,7,CeeDee Lamb,,ceedee lamb,CeeDee Lamb,DAL,WR,00-0036358,32687,inferred_between_same_team
2021,7,Chase Claypool,,chase claypool,Chase Claypool,PIT,WR,00-0036326,32719,inferred_between_same_team
2021,7,Chase Edmonds,RB,chase edmonds,Chase Edmonds,ARI,RB,00-0034681,31104,exact_week_normalized
2021,7,Chase McLaughlin,K,chase mclaughlin,Chase McLaughlin,CLE,K,00-0035358,32417,exact_week_normalized
2021,7,Chris Carson,,chris carson,Chris Carson,SEA,RB,00-0033594,30362,exact_week_normalized
2021,7,Chris Godwin Jr.,WR,chris godwin,Chris Godwin,TB,WR,00-0033921,30197,exact_week_normalized
2021,7,Christian Kirk,,christian kirk,Christian Kirk,ARI,WR,00-0034775,31017,exact_week_normalized
2021,7,Christian McCaffrey,,christian mccaffrey,Christian McCaffrey,CAR,RB,00-0033280,30121,exact_week_normalized
2021,7,Chuba Hubbard,,chuba hubbard,Chuba Hubbard,CAR,RB,00-0036555,33514,exact_week_normalized
2021,7,Clyde Edwards-Helaire,,clyde edwards helaire,Clyde Edwards-Helaire,KC,RB,00-0036360,32702,exact_week_normalized
2021,7,Cole Beasley,,cole beasley,Cole Beasley,BUF,WR,00-0029000,26060,inferred_between_same_team
2021,7,Cooper Kupp,WR,cooper kupp,Cooper Kupp,LA,WR,00-0033908,30182,exact_week_normalized
2021,7,Cordarrelle Patterson,RB,cordarrelle patterson,Cordarrelle Patterson,ATL,RB,00-0030578,26652,exact_week_normalized
2021,7,Corey Davis,,corey davis,Corey Davis,NYJ,WR,00-0033871,30118,exact_week_normalized
2021,7,Courtland Sutton,,courtland sutton,Courtland Sutton,DEN,WR,00-0034348,31010,exact_week_normalized
2021,7,D'Andre Swift,RB,d andre swift,D'Andre Swift,DET,RB,00-0036275,32705,exact_week_normalized
2021,7,D'Ernest Johnson,,d ernest johnson,D'Ernest Johnson,CLE,RB,00-0035628,32608,exact_week_normalized
2021,7,DJ Moore,WR,d j moore,D.J. Moore,CAR,WR,00-0034827,30994,exact_week_normalized
2021,7,DK Metcalf,WR,dk metcalf,DK Metcalf,SEA,WR,00-0035640,31896,exact_week_normalized
2021,7,Dak Prescott,,dak prescott,Dak Prescott,DAL,QB,00-0033077,29369,inferred_between_same_team
2021,7,Dallas Goedert,TE,dallas goedert,Dallas Goedert,PHI,TE,00-0034351,31019,exact_week_normalized
2021,7,Dalton Schultz,,dalton schultz,Dalton Schultz,DAL,TE,00-0034383,31107,inferred_between_same_team
2021,7,Dalvin Cook,,dalvin cook,Dalvin Cook,MIN,RB,00-0033893,30154,inferred_between_same_team
2021,7,Damien Harris,RB,damien harris,Damien Harris,NE,RB,00-0035657,31919,exact_week_normalized
2021,7,Damien Williams,,damien williams,Damien Williams,CHI,RB,00-0030874,28115,exact_week_normalized
2021,7,Daniel Carlson,K,daniel carlson,Daniel Carlson,LV,K,00-0034161,31137,exact_week_normalized
2021,7,Darnell Mooney,,darnell mooney,Darnell Mooney,CHI,WR,00-0036309,32843,exact_week_normalized
2021,7,Darrel Williams,RB,darrel williams,Darrel Williams,KC,RB,00-0034301,31500,exact_week_normalized
2021,7,Darrell Henderson Jr.,RB,darrell henderson,Darrell Henderson,LA,RB,00-0035664,31902,exact_week_normalized
2021,7,Darren Waller,TE,darren waller,Darren Waller,LV,TE,00-0031610,28592,exact_week_normalized
2021,7,Davante Adams,WR,davante adams,Davante Adams,GB,WR,00-0031381,27581,exact_week_normalized
2021,7,David Montgomery,,david montgomery,David Montgomery,CHI,RB,00-0035685,31905,exact_week_normalized
2021,7,Dawson Knox,,dawson knox,Dawson Knox,BUF,TE,00-0035689,31928,inferred_between_same_team
2021,7,DeAndre Hopkins,WR,deandre hopkins,DeAndre Hopkins,ARI,WR,00-0030564,26650,exact_week_normalized
2021,7,DeVante Parker,,devante parker,DeVante Parker,MIA,WR,00-0031547,28402,exact_week_normalized
2021,7,DeVonta Smith,WR,devonta smith,DeVonta Smith,PHI,WR,00-0036912,33398,exact_week_normalized
2021,7,Deebo Samuel Sr.,,deebo samuel,Deebo Samuel,SF,WR,00-0035719,31868,exact_week_normalized
2021,7,Derek Carr,QB,derek carr,Derek Carr,LV,QB,00-0031280,27564,exact_week_normalized
2021,7,Derrick Henry,RB,derrick henry,Derrick Henry,TEN,RB,00-0032764,29279,exact_week_normalized
2021,7,Devin Singletary,,devin singletary,Devin Singletary,BUF,RB,00-0035250,31906,inferred_between_same_team
2021,7,Diontae Johnson,,diontae johnson,Diontae Johnson,PIT,WR,00-0035216,31898,inferred_between_same_team
2021,7,Elijah Mitchell,,elijah mitchell,Elijah Mitchell,SF,RB,00-0036567,33582,exact_week_normalized
2021,7,Emmanuel Sanders,,emmanuel sanders,Emmanuel Sanders,BUF,WR,00-0027685,24057,inferred_between_same_team
2021,7,Ezekiel Elliott,,ezekiel elliott,Ezekiel Elliott,DAL,RB,00-0033045,29238,inferred_between_same_team
2021,7,George Kittle,,george kittle,George Kittle,SF,TE,00-0033288,30259,exact_week_normalized
2021,7,Gerald Everett,,gerald everett,Gerald Everett,SEA,TE,00-0033895,30157,exact_week_normalized
2021,7,Harrison Butker,K,harrison butker,Harrison Butker,KC,K,00-0033303,30346,exact_week_normalized
2021,7,Henry Ruggs III,WR,henry ruggs,Henry Ruggs,LV,WR,00-0036357,32682,exact_week_normalized
2021,7,Hollywood Brown,WR,marquise brown,Marquise Brown,BAL,WR,00-0035662,31857,exact_week_normalized
2021,7,Hunter Henry,,hunter henry,Hunter Henry,NE,TE,00-0033090,29269,exact_week_normalized
2021,7,Hunter Renfrow,WR,hunter renfrow,Hunter Renfrow,LV,WR,00-0034983,31981,exact_week_normalized
2021,7,J.D. McKissic,RB,j d mckissic,J.D. McKissic,WAS,RB,00-0032602,29650,exact_week_normalized
2021,7,Ja'Marr Chase,WR,ja marr chase,Ja'Marr Chase,CIN,WR,00-0036900,33393,exact_week_normalized
2021,7,Jakobi Meyers,,jakobi meyers,Jakobi Meyers,NE,WR,00-0034960,32231,exact_week_normalized
2021,7,Jalen Hurts,,jalen hurts,Jalen Hurts,PHI,QB,00-0036389,32723,exact_week_normalized
2021,7,Jamaal Williams,,jamaal williams,Jamaal Williams,DET,RB,00-0033948,30247,exact_week_normalized
2021,7,Jameis Winston,QB,jameis winston,Jameis Winston,NO,QB,00-0031503,28389,exact_week_normalized
2021,7,James Conner,,james conner,James Conner,ARI,RB,00-0033553,30218,exact_week_normalized
2021,7,James Robinson,,james robinson,James Robinson,JAX,RB,00-0035831,33138,inferred_between_same_team
2021,7,Jared Cook,,jared cook,Jared Cook,LAC,TE,00-0027061,9353,inferred_between_same_team
2021,7,Jason Sanders,K,jason sanders,Jason Sanders,MIA,K,00-0034794,31199,exact_week_normalized
2021,7,Javonte Williams,RB,javonte williams,Javonte Williams,DEN,RB,00-0036997,33423,exact_week_normalized
2021,7,Jaylen Waddle,,jaylen waddle,Jaylen Waddle,MIA,WR,00-0036613,33394,exact_week_normalized
2021,7,Jerry Jeudy,,jerry jeudy,Jerry Jeudy,DEN,WR,00-0036407,32685,exact_week_normalized
2021,7,Joe Burrow,,joe burrow,Joe Burrow,CIN,QB,00-0036442,32671,exact_week_normalized
2021,7,Joe Mixon,RB,joe mixon,Joe Mixon,CIN,RB,00-0033897,30161,exact_week_normalized
2021,7,Jonathan Taylor,,jonathan taylor,Jonathan Taylor,IND,RB,00-0036223,32711,exact_week_normalized
2021,7,Jonnu Smith,,jonnu smith,Jonnu Smith,NE,TE,00-0033858,30213,exact_week_normalized
2021,7,Josh Allen,,josh allen,Josh Allen,BUF,QB,00-0034857,30977,inferred_between_same_team
2021,7,Josh Jacobs,RB,josh jacobs,Josh Jacobs,LV,RB,00-0035700,31856,exact_week_normalized
2021,7,Julio Jones,,julio jones,Julio Jones,TEN,WR,00-0027944,24793,exact_week_normalized
2021,7,Justin Herbert,,justin herbert,Justin Herbert,LAC,QB,00-0036355,32676,inferred_between_same_team
2021,7,Justin Jefferson,,justin jefferson,Justin Jefferson,MIN,WR,00-0036322,32692,inferred_between_same_team
2021,7,Justin Tucker,K,justin tucker,Justin Tucker,BAL,K,00-0029597,26534,exact_week_normalized
2021,7,Kadarius Toney,,kadarius toney,Kadarius Toney,NYG,WR,00-0036913,33408,exact_week_normalized
2021,7,Kareem Hunt,,kareem hunt,Kareem Hunt,CLE,RB,00-0033923,30199,exact_week_normalized
2021,7,Keenan Allen,,keenan allen,Keenan Allen,LAC,WR,00-0030279,26699,inferred_between_same_team
2021,7,Kenny Gainwell,,kenneth gainwell,Kenneth Gainwell,PHI,RB,00-0036919,33538,exact_week_normalized
2021,7,Kenny Golladay,,kenny golladay,Kenny Golladay,NYG,WR,00-0033932,30209,exact_week_normalized
2021,7,Kenyan Drake,RB,kenyan drake,Kenyan Drake,LV,RB,00-0033118,29307,exact_week_normalized
2021,7,Khalil Herbert,RB,khalil herbert,Khalil Herbert,CHI,RB,00-0036906,33605,exact_week_normalized
2021,7,Kirk Cousins,,kirk cousins,Kirk Cousins,MIN,QB,00-0029604,25812,inferred_between_same_team
2021,7,Kyle Pitts Sr.,TE,kyle pitts,Kyle Pitts,ATL,TE,00-0036970,33392,exact_week_normalized
2021,7,Kyler Murray,QB,kyler murray,Kyler Murray,ARI,QB,00-0035228,31833,exact_week_normalized
2021,7,Lamar Jackson,QB,lamar jackson,Lamar Jackson,BAL,QB,00-0034796,31002,exact_week_normalized
2021,7,Latavius Murray,,latavius murray,Latavius Murray,BAL,RB,00-0030513,26804,exact_week_normalized
2021,7,Leonard Fournette,RB,leonard fournette,Leonard Fournette,TB,RB,00-0033856,30117,exact_week_normalized
2021,7,Logan Thomas,,logan thomas,Logan Thomas,WAS,TE,00-0031260,27648,exact_week_normalized
2021,7,Mac Jones,QB,mac jones,Mac Jones,NE,QB,00-0036972,33403,exact_week_normalized
2021,7,Mark Andrews,TE,mark andrews,Mark Andrews,BAL,TE,00-0034753,31056,exact_week_normalized
2021,7,Mark Ingram II,RB,mark ingram,Mark Ingram,HOU,RB,00-0027966,24815,exact_week_normalized
2021,7,Marquez Callaway,WR,marquez callaway,Marquez Callaway,NO,WR,00-0036219,33109,exact_week_normalized
2021,7,Marvin Jones Jr.,,marvin jones,Marvin Jones,JAX,WR,00-0029293,25876,inferred_between_same_team
2021,7,Mason Crosby,K,mason crosby,Mason Crosby,GB,K,00-0025580,8447,exact_week_normalized
2021,7,Matt Gay,K,matt gay,Matt Gay,LA,K,00-0035269,31977,exact_week_normalized
2021,7,Matt Prater,K,matt prater,Matt Prater,ARI,K,00-0023853,8565,exact_week_normalized
2021,7,Matt Ryan,QB,matt ryan,Matt Ryan,ATL,QB,00-0026143,8780,exact_week_normalized
2021,7,Matthew Stafford,QB,matthew stafford,Matthew Stafford,LA,QB,00-0026498,9265,exact_week_normalized
2021,7,Mecole Hardman Jr.,,mecole hardman,Mecole Hardman,KC,WR,00-0035140,31888,exact_week_normalized
2021,7,Melvin Gordon III,RB,melvin gordon,Melvin Gordon,DEN,RB,00-0032144,28403,exact_week_normalized
2021,7,Michael Carter,,michael carter,Michael Carter,NYJ,DB,00-0036501,33495,exact_week_normalized
2021,7,Michael Gallup,,michael gallup,Michael Gallup,DAL,WR,00-0034764,31051,inferred_between_same_team
2021,7,Michael Pittman Jr.,,michael pittman,Michael Pittman,IND,WR,00-0036252,32704,exact_week_normalized
2021,7,Michael Thomas,,michael thomas,Michael Thomas,CIN,DB,00-0028908,26265,exact_week_normalized
2021,7,Mike Davis,,mike davis,Mike Davis,ATL,RB,00-0032063,28514,exact_week_normalized
2021,7,Mike Evans,WR,mike evans,Mike Evans,TB,WR,00-0031408,27535,exact_week_normalized
2021,7,Mike Gesicki,TE,mike gesicki,Mike Gesicki,MIA,TE,00-0034829,31012,exact_week_normalized
2021,7,Mike Williams,,mike williams,Mike Williams,LAC,WR,00-0033536,30120,inferred_between_same_team
2021,7,Miles Sanders,RB,miles sanders,Miles Sanders,PHI,RB,00-0035243,31885,exact_week_normalized
2021,7,Mo Alie-Cox,TE,mo alie cox,Mo Alie-Cox,IND,TE,00-0033217,30112,exact_week_normalized
2021,7,Myles Gaskin,RB,myles gaskin,Myles Gaskin,MIA,RB,00-0035311,32066,exact_week_normalized
2021,7,Najee Harris,,najee harris,Najee Harris,PIT,RB,00-0036893,33412,inferred_between_same_team
2021,7,Nick Chubb,,nick chubb,Nick Chubb,CLE,RB,00-0034791,31005,exact_week_normalized
2021,7,Nick Folk,K,nick folk,Nick Folk,NE,K,00-0025565,8432,exact_week_normalized
2021,7,Noah Fant,TE,noah fant,Noah Fant,DEN,TE,00-0035644,31852,exact_week_normalized
2021,7,Nyheim Miller-Hines,,nyheim hines,Nyheim Hines,IND,RB,00-0034367,31074,exact_week_normalized
2021,7,Odell Beckham Jr.,,odell beckham,Odell Beckham,CLE,WR,00-0031235,27540,exact_week_normalized
2021,7,Patrick Mahomes,QB,patrick mahomes,Patrick Mahomes,KC,QB,00-0033873,30123,exact_week_normalized
2021,7,Phillip Lindsay,,phillip lindsay,Phillip Lindsay,HOU,RB,00-0034109,31379,exact_week_normalized
2021,7,Rashaad Penny,,rashaad penny,Rashaad Penny,SEA,RB,00-0034750,30997,exact_week_normalized
2021,7,Ricky Seals-Jones,TE,ricky seals jones,Ricky Seals-Jones,WAS,TE,00-0033611,30494,exact_week_normalized
2021,7,Rob Gronkowski,,rob gronkowski,Rob Gronkowski,TB,TE,00-0027656,24017,exact_week_normalized
2021,7,Robbie Chosen,,robby anderson,Robby Anderson,CAR,WR,00-0032688,29785,exact_week_normalized
2021,7,Robbie Gould,,robbie gould,Robbie Gould,SF,K,00-0023252,7520,exact_week_normalized
2021,7,Robert Woods,WR,robert woods,Robert Woods,LA,WR,00-0030431,26664,exact_week_normalized
2021,7,Ronald Jones,,ronald jones,Ronald Jones,TB,RB,00-0034816,31008,exact_week_normalized
2021,7,Rondale Moore,,rondale moore,Rondale Moore,ARI,WR,00-0036936,33437,exact_week_normalized
2021,7,Russell Wilson,,russell wilson,Russell Wilson,SEA,QB,00-0029263,25785,exact_week_normalized
2021,7,Ryan Fitzpatrick,,ryan fitzpatrick,Ryan Fitzpatrick,WAS,QB,00-0023682,7426,exact_week_normalized
2021,7,Ryan Succop,K,ryan succop,Ryan Succop,TB,K,00-0026968,9520,exact_week_normalized
2021,7,Ryan Tannehill,QB,ryan tannehill,Ryan Tannehill,TEN,QB,00-0029701,25718,exact_week_normalized
2021,7,Sam Darnold,,sam darnold,Sam Darnold,CAR,QB,00-0034869,30973,exact_week_normalized
2021,7,Saquon Barkley,,saquon barkley,Saquon Barkley,NYG,RB,00-0034844,30972,exact_week_normalized
2021,7,Sony Michel,RB,sony michel,Sony Michel,LA,RB,00-0034845,31001,exact_week_normalized
2021,7,Stefon Diggs,,stefon diggs,Stefon Diggs,BUF,WR,00-0031588,28534,inferred_between_same_team
2021,7,Sterling Shepard,,sterling shepard,Sterling Shepard,NYG,WR,00-0032385,29274,exact_week_normalized
2021,7,T.J. Hockenson,TE,t j hockenson,T.J. Hockenson,DET,TE,00-0035229,31840,exact_week_normalized
2021,7,T.Y. Hilton,,t y hilton,T.Y. Hilton,IND,WR,00-0029608,25802,exact_week_normalized
2021,7,Tee Higgins,WR,tee higgins,Tee Higgins,CIN,WR,00-0036410,32703,exact_week_normalized
2021,7,Terry McLaurin,WR,terry mclaurin,Terry McLaurin,WAS,WR,00-0035659,31908,exact_week_normalized
2021,7,Tim Patrick,WR,tim patrick,Tim Patrick,DEN,WR,00-0033375,30511,exact_week_normalized
2021,7,Tom Brady,QB,tom brady,Tom Brady,TB,QB,00-0019596,5228,exact_week_normalized
2021,7,Tony Pollard,,tony pollard,Tony Pollard,DAL,RB,00-0035261,31960,inferred_between_same_team
2021,7,Travis Etienne Jr.,,travis etienne,Travis Etienne,JAX,RB,00-0036973,33413,inferred_between_same_team
2021,7,Travis Kelce,TE,travis kelce,Travis Kelce,KC,TE,00-0030506,26686,exact_week_normalized
2021,7,Tua Tagovailoa,QB,tua tagovailoa,Tua Tagovailoa,MIA,QB,00-0036212,32675,exact_week_normalized
2021,7,Tyler Bass,,tyler bass,Tyler Bass,BUF,K,00-0036162,32858,inferred_between_same_team
2021,7,Tyler Boyd,WR,tyler boyd,Tyler Boyd,CIN,WR,00-0033009,29288,exact_week_normalized
2021,7,Tyler Higbee,TE,tyler higbee,Tyler Higbee,LA,TE,00-0033110,29344,exact_week_normalized
2021,7,Tyler Lockett,WR,tyler lockett,Tyler Lockett,SEA,WR,00-0032211,28457,exact_week_normalized
2021,7,Tyreek Hill,WR,tyreek hill,Tyreek Hill,KC,WR,00-0033040,29399,exact_week_normalized
2021,7,Younghoe Koo,K,younghoe koo,Younghoe Koo,ATL,K,00-0033702,30426,exact_week_normalized
2021,7,Zach Ertz,TE,zach ertz,Zach Ertz,ARI,TE,00-0030061,26658,exact_week_normalized
2021,7,Zack Moss,,zack moss,Zack Moss,BUF,RB,00-0036251,32756,inferred_between_same_team
2021,8,A.J. Brown,,a j brown,A.J. Brown,TEN,WR,00-0035676,31883,exact_week_normalized
2021,8,A.J. Green,WR,a j green,A.J. Green,ARI,WR,00-0027942,24791,exact_week_normalized
2021,8,AJ Dillon,,aj dillon,,,,,,unmatched
2021,8,Aaron Jones Sr.,,aaron jones,Aaron Jones,GB,RB,00-0033293,30295,exact_week_normalized
2021,8,Aaron Rodgers,QB,aaron rodgers,Aaron Rodgers,GB,QB,00-0023459,7200,exact_week_normalized
2021,8,Adam Thielen,,adam thielen,Adam Thielen,MIN,WR,00-0030035,27277,exact_week_normalized
2021,8,Alex Collins,RB,alex collins,Alex Collins,SEA,RB,00-0032426,29405,exact_week_normalized
2021,8,Alexander Mattison,,alexander mattison,Alexander Mattison,MIN,RB,00-0034972,31934,exact_week_normalized
2021,8,Allen Robinson,,allen robinson,Allen Robinson,CHI,WR,00-0031428,27589,exact_week_normalized
2021,8,Alvin Kamara,RB,alvin kamara,Alvin Kamara,NO,RB,00-0033906,30180,exact_week_normalized
2021,8,Amari Cooper,,amari cooper,Amari Cooper,DAL,WR,00-0031544,28392,exact_week_normalized
2021,8,Antonio Brown,,antonio brown,Antonio Brown,TB,WR,00-0027793,24171,exact_week_normalized
2021,8,Antonio Gibson,RB,antonio gibson,Antonio Gibson,WAS,RB,00-0036328,32736,exact_week_normalized
